Fighter 0 KD,Fighter 1 KD,Fighter 0 Sig. str.,Fighter 1 Sig. str.,Fighter 0 Sig. str. %,Fighter 1 Sig. str. %,Fighter 0 Total str.,Fighter 1 Total str.,Fighter 0 Td,Fighter 1 Td,Fighter 0 Td %,Fighter 1 Td %,Fighter 0 Sub. att,Fighter 1 Sub. att,Fighter 0 Rev.,Fighter 1 Rev.,Fighter 0 Ctrl,Fighter 1 Ctrl,Fighter 0 Name,Fighter 1 Name,Fighter 0 Head,Fighter 1 Head,Fighter 0 Body,Fighter 1 Body,Fighter 0 Leg,Fighter 1 Leg,Fighter 0 Distance,Fighter 1 Distance,Fighter 0 Clinch,Fighter 1 Clinch,Fighter 0 Ground,Fighter 1 Ground,Winner,Method
0,0,64,32,46.0,41.0,82,47,0,1,0.0,50.0,0,0,0,0,11.0,106.0,Shamil Gamzatov,Klidson Abreu,10,11,23,7,31,14,64,31,0,1,0,0,0,S-DEC
1,0,44,6,65.0,23.0,91,13,1,0,33.0,0.0,0,0,0,0,334.0,20.0,Magomed Ankalaev,Dalcha Lungiambula,28,4,12,2,4,0,23,5,4,1,17,0,0,KO/TKO  Kick
0,0,12,25,42.0,49.0,56,188,4,0,33.0,,0,0,0,0,635.0,7.0,Rustam Khabilov,Sergey Khandozhko,6,12,3,0,3,13,8,23,0,2,4,0,0,U-DEC
0,0,37,43,38.0,36.0,38,43,0,1,0.0,33.0,0,1,0,0,2.0,56.0,Roman Kopylov,Karl Roberson,19,14,15,3,3,26,37,41,0,2,0,0,1,SUB  Rear Naked Choke
0,0,4,2,44.0,18.0,22,25,1,0,100.0,,0,2,0,0,110.0,0.0,Abubakar Nurmagomedov,David Zawada,3,0,0,1,1,1,4,2,0,0,0,0,1,SUB  Triangle Choke
0,0,20,28,40.0,28.0,38,56,3,0,37.0,,0,0,0,0,379.0,115.0,Alexander Yakovlev,Roosevelt Roberts,8,22,6,2,6,4,12,27,1,1,7,0,1,U-DEC
0,0,65,98,41.0,41.0,71,103,0,0,0.0,0.0,0,0,0,0,18.0,49.0,Jessica-Rose Clark,Pannie Kianzad,37,71,6,14,22,13,65,93,0,5,0,0,1,U-DEC
0,0,35,30,39.0,47.0,57,34,0,6,,66.0,0,0,2,1,58.0,362.0,Grigory Popov,Davey Grant,16,8,14,12,5,10,25,27,4,0,6,3,1,S-DEC
2,0,112,43,62.0,41.0,114,125,1,0,100.0,0.0,0,0,0,0,416.0,44.0,Jorge Masvidal,Nate Diaz,78,23,27,12,7,8,52,33,20,10,40,0,0,KO/TKO
0,0,40,36,49.0,53.0,50,37,1,1,25.0,50.0,0,0,0,0,163.0,38.0,Kelvin Gastelum,Darren Till,8,19,11,2,21,15,26,34,14,2,0,0,1,S-DEC
1,0,138,77,57.0,44.0,138,77,0,0,,,0,0,0,0,11.0,1.0,Stephen Thompson,Vicente Luque,111,26,21,9,6,42,126,76,3,1,9,0,0,U-DEC
0,0,31,20,45.0,52.0,32,61,1,3,33.0,50.0,0,1,0,0,127.0,200.0,Derrick Lewis,Blagoy Ivanov,21,12,8,7,2,1,9,12,22,8,0,0,0,S-DEC
1,0,21,9,35.0,19.0,21,9,0,0,,0.0,0,0,0,0,1.0,0.0,Kevin Lee,Gregor Gillespie,19,8,2,0,0,1,20,9,0,0,1,0,0,KO/TKO  Kick
1,0,22,1,56.0,33.0,26,1,1,0,50.0,,0,0,0,0,22.0,19.0,Corey Anderson,Johnny Walker,21,0,1,0,0,1,5,1,10,0,7,0,0,KO/TKO  Punches
1,0,105,22,67.0,45.0,161,23,0,3,,15.0,0,1,0,0,211.0,259.0,Shane Burgos,Makwan Amirkhani,61,21,41,1,3,0,39,21,15,0,51,1,0,KO/TKO  Punch
0,2,3,14,13.0,36.0,3,14,0,0,,,0,0,0,0,0.0,4.0,Brad Tavares,Edmen Shahbazyan,1,12,1,2,1,0,3,10,0,2,0,2,1,KO/TKO  Kick
0,1,4,5,44.0,55.0,4,5,0,0,,,0,0,0,0,0.0,2.0,Andrei Arlovski,Jairzinho Rozenstruik,1,4,0,0,3,1,4,5,0,0,0,0,1,KO/TKO  Punch
0,0,73,58,40.0,25.0,109,74,0,1,0.0,50.0,0,0,0,0,0.0,151.0,Katlyn Chookagian,Jennifer Maia,45,31,15,5,13,22,73,57,0,1,0,0,0,U-DEC
1,0,68,23,50.0,27.0,73,23,0,0,,0.0,0,0,0,0,10.0,24.0,Lyman Good,Chance Rencountre,52,6,6,14,10,3,59,20,8,3,1,0,0,KO/TKO  Punch
0,0,32,55,25.0,39.0,64,83,1,0,33.0,,0,0,0,1,56.0,219.0,Julio Arce,Hakeem Dawodu,21,15,11,25,0,15,28,40,4,11,0,4,1,S-DEC
0,0,69,63,56.0,49.0,84,102,0,4,,57.0,1,0,2,1,90.0,114.0,Demian Maia,Ben Askren,44,54,25,4,0,5,49,46,17,11,3,6,0,SUB  Rear Naked Choke
0,0,78,85,45.0,45.0,81,104,0,1,,25.0,0,0,0,0,0.0,174.0,Michael Johnson,Stevie Ray,46,59,19,4,13,22,77,57,1,0,0,28,1,M-DEC
0,0,3,13,33.0,72.0,3,14,0,2,,100.0,0,1,0,0,0.0,45.0,Frank Camacho,Beneil Dariush,1,8,2,3,0,2,2,11,1,2,0,0,1,SUB  Rear Naked Choke
1,0,94,32,55.0,26.0,99,40,3,0,100.0,,1,0,0,0,137.0,2.0,Ciryl Gane,Don'Tale Mayes,50,14,30,5,14,13,68,30,22,2,4,0,0,SUB  Heel Hook
0,0,63,42,47.0,30.0,64,48,3,0,60.0,0.0,0,0,0,0,30.0,0.0,Muslim Salikhov,Laureano Staropoli,41,26,15,13,7,3,49,40,11,2,3,0,0,U-DEC
0,0,78,44,55.0,41.0,94,82,0,2,0.0,33.0,0,0,1,1,185.0,337.0,Randa Markos,Ashley Yoder,58,30,10,11,10,3,42,24,26,5,10,15,0,S-DEC
0,0,55,66,41.0,50.0,66,73,0,1,0.0,100.0,0,0,0,0,61.0,94.0,Alex White,Rafael Fiziev,37,40,15,12,3,14,36,52,18,14,1,0,1,U-DEC
0,0,78,71,33.0,30.0,83,78,1,4,20.0,36.0,0,0,0,0,38.0,132.0,Enrique Barzola,Movsar Evloev,48,63,21,3,9,5,64,66,6,4,8,1,1,U-DEC
0,1,8,20,36.0,54.0,8,21,0,0,,,0,0,0,0,0.0,14.0,Maurice Greene,Sergei Pavlovich,1,20,1,0,6,0,8,7,0,5,0,8,1,KO/TKO  Punches
0,0,99,65,65.0,41.0,112,77,1,1,16.0,33.0,0,0,0,0,23.0,122.0,Loma Lookboonmee,Aleksandra Albu,31,42,54,21,14,2,38,34,61,29,0,2,0,S-DEC
1,0,39,34,28.0,44.0,43,48,0,0,,,0,0,0,1,6.0,76.0,Raphael Pessoa,Jeff Hughes,22,10,3,6,14,18,32,28,7,3,0,3,0,U-DEC
1,0,8,3,72.0,50.0,9,10,0,1,,25.0,0,0,0,0,9.0,70.0,Dominick Reyes,Chris Weidman,7,1,0,2,1,0,2,1,2,1,4,1,0,KO/TKO  Punches
0,0,96,50,56.0,52.0,136,99,0,3,0.0,75.0,0,0,0,0,190.0,334.0,Yair Rodriguez,Jeremy Stephens,65,35,14,10,17,5,54,19,6,6,36,25,0,U-DEC
0,0,54,26,51.0,26.0,54,26,0,0,,,0,0,0,0,0.0,0.0,Greg Hardy,Ben Sosoli,22,15,5,10,27,1,52,26,2,0,0,0,-1,Overturned
0,0,25,8,69.0,42.0,28,8,1,0,50.0,,0,0,0,0,42.0,0.0,Joe Lauzon,Jonathan Pearce,24,4,1,2,0,2,9,8,1,0,15,0,0,KO/TKO  Punches
0,0,34,12,50.0,42.0,40,15,0,0,,0.0,0,0,0,0,22.0,44.0,Maycee Barber,Gillian Robertson,31,8,3,2,0,2,15,11,16,1,3,0,0,KO/TKO  Punches
0,0,29,57,54.0,47.0,66,77,6,1,40.0,100.0,0,0,1,0,482.0,30.0,Deron Winn,Darren Stewart,25,54,1,3,3,0,11,31,7,14,11,12,1,S-DEC
0,0,6,27,75.0,71.0,8,37,0,1,,100.0,1,0,0,0,0.0,137.0,Charles Rosa,Manny Bermudez,1,25,2,2,3,0,6,1,0,0,0,26,0,SUB  Armbar
0,0,113,98,47.0,38.0,126,104,5,1,35.0,100.0,1,0,0,0,219.0,86.0,Molly McCann,Diana Belbita,86,58,17,23,10,17,73,76,8,18,32,4,0,U-DEC
0,0,42,111,27.0,44.0,52,150,1,0,6.0,,0,0,0,0,268.0,0.0,Kyle Bochniak,Sean Woodson,17,93,15,8,10,10,32,104,10,7,0,0,1,U-DEC
2,0,22,12,50.0,54.0,23,16,0,0,,0.0,0,0,0,0,7.0,43.0,Randy Costa,Boston Salmon,21,4,1,7,0,1,19,11,0,1,3,0,0,KO/TKO  Punch
0,1,107,119,36.0,56.0,128,148,0,2,0.0,66.0,0,0,0,0,84.0,42.0,Court McGee,Sean Brady,71,85,12,8,24,26,101,116,6,3,0,0,1,U-DEC
0,0,10,22,45.0,57.0,23,37,2,1,66.0,100.0,4,1,2,1,173.0,283.0,Brendan Allen,Kevin Holland,7,14,1,5,2,3,5,12,1,0,4,10,0,SUB  Rear Naked Choke
0,0,32,93,29.0,61.0,32,93,0,0,,,0,0,0,0,0.0,0.0,Daniel Spitz,Tanner Boser,20,33,6,25,6,35,32,93,0,0,0,0,1,U-DEC
0,0,180,58,60.0,36.0,226,71,3,1,60.0,11.0,1,1,0,0,333.0,299.0,Joanna Jedrzejczyk,Michelle Waterson,48,25,54,12,78,21,132,44,48,14,0,0,0,U-DEC
0,0,135,86,46.0,43.0,143,109,0,0,,0.0,0,0,0,0,36.0,4.0,Cub Swanson,Kron Gracie,84,73,40,4,11,9,110,74,24,11,1,1,0,U-DEC
1,0,11,9,50.0,50.0,15,10,0,0,0.0,,0,0,0,0,47.0,13.0,Niko Price,James Vick,10,6,0,1,1,2,2,5,0,0,9,4,0,KO/TKO  Kick
0,0,20,74,13.0,35.0,50,84,0,2,0.0,100.0,0,0,0,0,2.0,106.0,Mackenzie Dern,Amanda Ribas,16,40,3,21,1,13,19,72,0,0,1,2,1,U-DEC
0,0,48,51,43.0,42.0,51,60,4,1,57.0,50.0,0,2,0,3,173.0,65.0,Matt Frevola,Luis Pena,27,43,10,7,11,1,46,37,2,8,0,6,0,S-DEC
0,0,64,72,35.0,35.0,64,72,0,0,,0.0,0,0,0,0,9.0,0.0,Eryk Anders,Gerald Meerschaert,31,56,14,13,19,3,61,71,2,1,1,0,0,S-DEC
0,0,17,17,35.0,45.0,17,22,0,2,0.0,66.0,1,0,0,0,68.0,38.0,Ryan Spann,Devin Clark,14,8,3,7,0,2,8,11,9,6,0,0,0,SUB  Guillotine Choke
2,0,139,88,62.0,36.0,141,89,2,0,100.0,0.0,0,0,0,0,116.0,0.0,Mike Davis,Thomas Gifford,96,45,32,18,11,25,98,80,17,8,24,0,0,KO/TKO  Punch
0,1,75,81,45.0,31.0,94,87,4,0,80.0,0.0,0,0,0,0,155.0,26.0,Max Griffin,Alex Morono,37,60,33,11,5,10,69,68,5,12,1,1,1,U-DEC
0,0,8,26,61.0,68.0,8,33,0,1,0.0,33.0,1,0,0,0,0.0,4.0,Deiveson Figueiredo,Tim Elliott,8,10,0,1,0,15,6,20,2,6,0,0,0,SUB  Guillotine Choke
0,0,80,50,60.0,38.0,87,67,0,0,0.0,0.0,2,0,0,0,72.0,153.0,Marlon Vera,Andre Ewell,41,38,19,11,20,1,51,49,15,1,14,0,0,KO/TKO  Elbows
1,0,35,8,57.0,19.0,35,8,1,0,100.0,,0,0,0,0,0.0,9.0,Miguel Baeza,Hector Aldana,16,2,3,0,16,6,29,8,0,0,6,0,0,KO/TKO  Kick
0,0,85,39,41.0,21.0,86,39,0,0,,0.0,0,0,0,0,20.0,0.0,Marvin Vettori,Andrew Sanchez,72,21,10,6,3,12,74,38,11,1,0,0,0,U-DEC
0,0,74,54,46.0,36.0,78,60,1,1,50.0,100.0,0,0,0,0,112.0,21.0,JJ Aldrich,Lauren Mueller,59,34,10,10,5,10,70,52,4,2,0,0,0,U-DEC
0,2,32,40,27.0,42.0,32,40,0,0,,,0,0,0,0,0.0,4.0,Robert Whittaker,Israel Adesanya,20,27,3,6,9,7,32,37,0,0,0,3,1,KO/TKO  Punch
0,1,37,98,31.0,47.0,38,104,0,0,0.0,0.0,0,0,0,0,24.0,149.0,Al Iaquinta,Dan Hooker,21,68,7,7,9,23,37,76,0,0,0,22,1,U-DEC
0,0,21,23,42.0,54.0,22,40,0,6,,75.0,0,1,0,0,5.0,261.0,Tai Tuivasa,Serghei Spivac,8,22,4,1,9,0,17,8,4,1,0,14,1,SUB  Arm Triangle
0,0,24,32,25.0,30.0,24,49,0,2,,33.0,0,0,0,0,0.0,160.0,Luke Jumeau,Dhiego Lima,17,15,1,2,6,15,24,30,0,0,0,2,1,S-DEC
0,1,6,4,66.0,33.0,17,6,0,0,,,0,0,0,0,69.0,12.0,Justin Tafa,Yorgan De Castro,5,2,1,2,0,0,2,4,4,0,0,0,1,KO/TKO  Punch
0,0,59,15,44.0,13.0,61,15,0,0,0.0,,0,0,0,0,49.0,3.0,Jake Matthews,Rostem Akman,19,8,20,6,20,1,53,11,6,4,0,0,0,U-DEC
0,0,48,60,50.0,38.0,127,103,3,0,75.0,0.0,0,1,1,1,505.0,94.0,Callan Potter,Maki Pitolo,44,49,2,9,2,2,41,60,4,0,3,0,0,U-DEC
0,0,91,36,59.0,37.0,104,41,1,3,100.0,20.0,0,1,1,1,179.0,203.0,Brad Riddell,Jamie Mullarkey,70,25,14,4,7,7,63,35,3,0,25,1,0,U-DEC
0,0,10,2,55.0,40.0,22,32,1,0,50.0,,1,0,0,1,203.0,23.0,Megan Anderson,Zarah Fairn,10,2,0,0,0,0,0,2,0,0,10,0,0,SUB  Triangle Choke
0,1,45,80,34.0,44.0,53,83,1,0,50.0,,0,0,0,0,63.0,10.0,Nadia Kassem,Ji Yeon Kim,9,64,31,12,5,4,40,74,4,5,1,1,1,KO/TKO  Punch
1,0,38,20,43.0,40.0,74,51,0,2,0.0,18.0,1,0,0,0,39.0,419.0,Khalid Taha,Bruno Silva,29,9,4,8,5,3,19,10,6,1,13,9,-1,Overturned  Arm Triangle
0,1,20,28,47.0,52.0,22,29,1,0,16.0,,0,0,0,0,45.0,22.0,Jack Hermansson,Jared Cannonier,5,21,2,2,13,5,19,10,1,1,0,17,1,KO/TKO  Punch
0,0,22,0,75.0,0.0,24,0,1,0,50.0,,0,0,0,0,51.0,0.0,Mark Madsen,Danilo Belluardo,22,0,0,0,0,0,0,0,1,0,21,0,0,KO/TKO  Punches
0,0,20,30,55.0,39.0,26,46,0,1,0.0,33.0,0,1,0,0,288.0,115.0,Gunnar Nelson,Gilbert Burns,9,8,4,8,7,14,18,19,2,10,0,1,1,U-DEC
0,0,15,5,57.0,41.0,16,5,4,0,80.0,,0,0,0,0,80.0,0.0,Ion Cutelaba,Khalil Rountree Jr.,14,4,1,1,0,0,1,3,1,2,13,0,0,KO/TKO  Elbows
0,0,37,14,47.0,29.0,39,20,0,1,,50.0,0,1,0,0,90.0,50.0,Michal Oleksiejczuk,Ovince Saint Preux,23,5,13,9,1,0,32,11,2,3,3,0,1,SUB  Other - Choke
0,0,31,18,36.0,38.0,64,31,1,3,25.0,75.0,0,0,1,0,328.0,236.0,Nicolas Dalby,Alex Oliveira,19,14,5,0,7,4,9,13,11,1,11,4,0,U-DEC
0,1,2,5,18.0,62.0,2,5,0,0,,,0,0,0,0,0.0,2.0,Alen Amedovski,John Phillips,2,4,0,1,0,0,2,3,0,0,0,2,1,KO/TKO  Punch
0,0,36,54,31.0,31.0,37,56,0,0,0.0,0.0,0,0,0,0,43.0,38.0,Alessio Di Chirico,Makhmud Muradov,31,32,0,19,5,3,30,49,6,5,0,0,1,U-DEC
0,0,12,69,12.0,54.0,14,149,0,3,,100.0,0,0,0,0,0.0,344.0,Siyar Bahadurzada,Ismail Naurdiev,10,30,2,15,0,24,12,63,0,0,0,6,1,U-DEC
0,0,34,59,34.0,49.0,36,71,3,1,42.0,50.0,0,0,0,1,182.0,71.0,Brandon Davis,Giga Chikadze,20,44,5,8,9,7,26,43,3,0,5,16,1,S-DEC
0,0,26,21,55.0,53.0,58,49,0,2,0.0,50.0,0,0,0,0,347.0,465.0,Macy Chiasson,Lina Lansberg,4,18,21,2,1,1,4,2,22,8,0,11,1,U-DEC
0,0,40,25,40.0,35.0,45,51,4,0,57.0,0.0,0,0,0,0,308.0,6.0,Marc Diakiese,Lando Vannata,16,4,10,8,14,13,31,24,2,1,7,0,0,U-DEC
0,0,46,6,50.0,16.0,81,9,4,0,57.0,,1,0,0,1,391.0,40.0,Jack Shore,Nohelin Hernandez,33,5,2,0,11,1,26,4,3,2,17,0,0,SUB  Rear Naked Choke
0,0,2,0,100.0,0.0,2,0,0,0,,,0,0,0,0,0.0,0.0,Yair Rodriguez,Jeremy Stephens,0,0,0,0,2,0,2,0,0,0,0,0,-1,CNC
0,0,44,45,55.0,43.0,115,103,4,0,36.0,0.0,0,1,1,1,431.0,18.0,Carla Esparza,Alexa Grasso,27,41,11,4,6,0,28,34,6,3,10,8,0,M-DEC
1,0,34,30,41.0,47.0,70,53,1,4,100.0,36.0,0,0,1,1,384.0,239.0,Brandon Moreno,Askar Askarov,28,24,6,4,0,2,18,9,2,4,14,17,-1,S-DEC
0,0,125,68,37.0,27.0,127,68,0,0,,0.0,0,0,0,0,0.0,13.0,Irene Aldana,Vanessa Melo,79,48,21,9,25,11,124,68,1,0,0,0,0,U-DEC
0,1,86,49,43.0,46.0,93,53,2,0,40.0,,0,0,0,0,38.0,1.0,Martin Bravo,Steven Peterson,60,33,20,12,6,4,85,46,1,1,0,2,1,KO/TKO  Spinning Back Fist
1,0,60,32,51.0,27.0,71,37,2,0,40.0,,0,0,0,0,253.0,0.0,Jose Quinonez,Carlos Huachin,36,22,8,6,16,4,40,30,0,0,20,2,0,U-DEC
0,0,6,12,60.0,75.0,7,12,0,0,,0.0,0,0,0,0,0.0,50.0,Marco Polo Reyes,Kyle Nelson,0,8,5,4,1,0,3,2,3,10,0,0,1,KO/TKO  Punch
0,0,72,92,38.0,50.0,83,93,0,0,0.0,,0,0,0,0,38.0,59.0,Ariane Carnelossi,Angela Hill,36,60,15,32,21,0,57,57,15,35,0,0,1,KO/TKO  Elbow
0,0,96,40,37.0,23.0,96,43,0,0,,,0,0,0,0,2.0,46.0,Sergio Pettis,Tyson Nam,76,28,5,7,15,5,90,38,5,2,1,0,0,U-DEC
0,1,1,18,33.0,66.0,1,33,0,1,,100.0,0,1,0,0,51.0,128.0,Vinicius Moreira,Paul Craig,0,16,0,2,1,0,1,1,0,6,0,11,1,SUB  Rear Naked Choke
0,0,77,59,45.0,46.0,94,77,1,0,20.0,0.0,0,0,0,0,145.0,84.0,Sijara Eubanks,Bethe Correia,58,42,12,12,7,5,55,54,8,5,14,0,1,U-DEC
0,0,22,2,64.0,22.0,101,5,4,0,66.0,,2,0,0,0,800.0,48.0,Claudio Puelles,Marcos Mariano,21,0,1,2,0,0,1,2,0,0,21,0,0,U-DEC
0,1,17,40,32.0,65.0,17,40,0,0,,,0,0,0,0,0.0,4.0,Donald Cerrone,Justin Gaethje,12,27,4,0,1,13,17,36,0,2,0,2,1,KO/TKO  Punch
0,0,43,47,60.0,49.0,85,74,1,2,16.0,50.0,2,1,2,1,262.0,279.0,Glover Teixeira,Nikita Krylov,39,20,4,17,0,10,22,37,10,3,11,7,0,S-DEC
1,0,30,16,45.0,55.0,38,26,1,0,33.0,,0,0,0,0,116.0,15.0,Todd Duffee,Jeff Hughes,25,12,5,0,0,4,19,14,9,2,2,0,-1,CNC
0,0,32,64,42.0,51.0,56,151,2,0,40.0,0.0,0,1,0,0,183.0,343.0,Michel Pereira,Tristan Connelly,13,51,17,7,2,6,23,23,9,14,0,27,1,U-DEC
1,0,34,22,43.0,31.0,41,81,0,3,,37.0,0,0,0,0,25.0,642.0,Uriah Hall,Antonio Carlos Junior,31,16,3,5,0,1,22,18,1,2,11,2,0,S-DEC
0,0,6,21,60.0,60.0,22,28,1,0,50.0,,1,0,2,1,150.0,44.0,Misha Cirkunov,Jimmy Crute,4,19,2,2,0,0,1,2,2,4,3,15,0,SUB  Peruvian Necktie
0,1,6,15,85.0,55.0,6,15,0,0,,,0,0,0,0,0.0,3.0,Marcin Tybura,Augusto Sakai,1,13,1,2,4,0,6,6,0,7,0,2,1,KO/TKO  Punches
0,0,11,31,19.0,47.0,26,63,1,1,16.0,50.0,0,0,0,1,511.0,172.0,Cole Smith,Miles Johns,4,29,7,2,0,0,9,20,2,7,0,4,1,S-DEC
0,0,21,41,35.0,34.0,40,55,3,0,25.0,0.0,0,0,0,1,382.0,29.0,Brad Katona,Hunter Azure,18,25,2,11,1,5,17,33,4,6,0,2,1,U-DEC
0,0,21,37,35.0,42.0,80,66,1,1,33.0,100.0,3,2,1,2,514.0,176.0,Chas Skelly,Jordan Griffin,20,36,1,1,0,0,20,32,0,0,1,5,0,U-DEC
1,0,59,30,51.0,37.0,60,31,0,0,,,0,0,0,0,9.0,5.0,Louis Smolka,Ryan MacDonald,27,20,31,6,1,4,57,30,2,0,0,0,0,KO/TKO  Punch
0,0,44,51,36.0,45.0,46,136,0,3,0.0,60.0,0,0,0,0,48.0,342.0,Kyle Prepolec,Austin Hubbard,23,20,9,14,12,17,42,41,2,0,0,10,1,U-DEC
0,0,22,12,53.0,30.0,54,30,7,0,87.0,,2,1,0,0,532.0,0.0,Khabib Nurmagomedov,Dustin Poirier,16,5,3,2,3,5,10,12,1,0,11,0,0,SUB  Rear Naked Choke
0,0,60,56,52.0,36.0,77,75,1,0,33.0,0.0,0,0,0,0,109.0,123.0,Edson Barboza,Paul Felder,27,41,19,9,14,6,55,51,0,1,5,4,1,S-DEC
1,0,43,7,45.0,12.0,88,27,0,0,0.0,0.0,0,0,0,0,279.0,25.0,Islam Makhachev,Davi Ramos,32,5,7,1,4,1,29,5,3,2,11,0,0,U-DEC
0,0,25,3,58.0,37.0,46,3,5,0,100.0,,0,0,0,0,367.0,0.0,Curtis Blaydes,Shamil Abdurakhimov,23,3,1,0,1,0,2,3,0,0,23,0,0,KO/TKO  Elbow
0,0,51,109,31.0,33.0,51,112,0,0,0.0,0.0,0,0,0,0,1.0,19.0,Mairbek Taisumov,Diego Ferreira,40,77,5,25,6,7,51,107,0,2,0,0,1,U-DEC
0,0,101,61,43.0,44.0,158,104,2,3,50.0,60.0,0,0,0,0,133.0,259.0,Joanne Calderwood,Andrea Lee,40,13,16,26,45,22,94,57,7,2,0,2,0,S-DEC
1,0,22,28,37.0,35.0,28,65,6,0,75.0,,0,2,1,1,15.0,569.0,Zubaira Tukhugov,Lerone Murphy,20,12,2,13,0,3,10,23,7,2,5,3,-1,S-DEC
0,0,19,44,42.0,50.0,45,130,2,0,66.0,,0,1,0,1,140.0,395.0,Liana Jojua,Sarah Moras,12,35,6,6,1,3,16,16,1,1,2,27,1,KO/TKO  Elbows
1,0,27,8,50.0,42.0,27,8,0,0,,0.0,0,0,0,0,11.0,0.0,Ottman Azaitar,Teemu Packalen,22,3,2,5,3,0,18,3,8,5,1,0,0,KO/TKO  Punch
0,0,49,29,46.0,32.0,78,34,2,1,22.0,50.0,1,0,0,0,151.0,38.0,Belal Muhammad,Takashi Sato,40,23,7,4,2,2,42,29,3,0,4,0,0,SUB  Rear Naked Choke
0,1,6,10,23.0,43.0,6,10,0,0,,,0,0,0,0,0.0,2.0,Nordine Taleb,Muslim Salikhov,3,1,0,2,3,7,6,10,0,0,0,0,1,KO/TKO  Punch
0,0,26,17,33.0,24.0,47,24,2,0,66.0,,0,0,0,0,219.0,0.0,Omari Akhmedov,Zak Cummings,14,6,5,2,7,9,21,17,0,0,5,0,0,U-DEC
0,0,21,10,42.0,32.0,72,70,3,0,25.0,0.0,0,0,0,0,577.0,146.0,Don Madge,Fares Ziam,11,6,6,1,4,3,8,8,3,2,10,0,0,U-DEC
0,1,4,29,33.0,76.0,4,29,0,0,,,0,0,0,0,5.0,1.0,Jessica Andrade,Zhang Weili,2,16,1,7,1,6,3,15,1,13,0,1,1,KO/TKO  Punch
3,0,59,54,46.0,33.0,59,55,2,0,66.0,0.0,0,0,0,0,22.0,24.0,Li Jingliang,Elizeu Zaleski dos Santos,45,23,4,21,10,10,47,51,8,3,4,0,0,KO/TKO  Punches
1,0,91,60,47.0,30.0,93,63,1,1,100.0,14.0,0,0,0,0,20.0,72.0,Kai Kara-France,Mark De La Rosa,58,51,9,4,24,5,85,58,2,2,4,0,0,U-DEC
0,0,58,33,45.0,38.0,61,52,0,3,,50.0,0,1,1,1,36.0,338.0,Song Kenan,Derrick Krantz,44,23,6,6,8,4,54,30,4,1,0,2,0,U-DEC
0,0,123,93,45.0,45.0,136,102,0,0,0.0,0.0,0,0,0,0,29.0,36.0,Wu Yanan,Inoue Mizuki,65,86,41,7,17,0,95,74,28,19,0,0,1,S-DEC
0,0,81,59,54.0,53.0,84,74,0,6,,66.0,0,1,0,0,16.0,272.0,Junyong Park,Anthony Hernandez,76,51,5,7,0,1,73,49,8,3,0,7,1,SUB  Anaconda Choke
0,0,93,23,59.0,31.0,103,27,1,0,100.0,0.0,0,0,0,0,218.0,87.0,Su Mudaerji,Andre Soukhamthath,72,13,10,4,11,6,64,20,3,2,26,1,0,U-DEC
0,0,81,88,42.0,52.0,86,95,0,1,0.0,16.0,1,0,0,0,5.0,190.0,Da-Un Jung,Khadis Ibragimov,69,83,12,4,0,1,69,70,12,18,0,0,0,SUB  Guillotine Choke
1,0,71,36,37.0,31.0,73,37,0,0,0.0,0.0,0,0,0,0,76.0,24.0,Damir Ismagulov,Thiago Moises,28,16,21,7,22,13,58,32,2,4,11,0,0,U-DEC
0,0,36,85,40.0,36.0,63,119,3,0,42.0,0.0,0,0,0,0,171.0,6.0,Heili Alateng,Danaa Batgerel,35,74,1,6,0,5,33,68,0,5,3,12,0,U-DEC
1,0,171,165,48.0,56.0,177,169,0,0,,0.0,0,0,0,0,64.0,22.0,Karol Rosa,Lara Procopio,108,122,11,13,52,30,159,158,7,7,5,0,0,S-DEC
0,1,181,123,68.0,53.0,230,135,1,1,33.0,33.0,0,0,0,0,181.0,91.0,Daniel Cormier,Stipe Miocic,162,86,9,27,10,10,139,102,21,19,21,2,1,KO/TKO  Punches
0,1,69,114,51.0,56.0,86,205,0,1,,100.0,1,0,2,1,109.0,358.0,Anthony Pettis,Nate Diaz,54,94,10,16,5,4,46,51,20,43,3,20,1,U-DEC
1,1,125,118,44.0,55.0,125,118,1,0,25.0,,0,0,0,0,13.0,6.0,Yoel Romero,Paulo Costa,96,67,11,46,18,5,118,110,7,5,0,3,1,U-DEC
0,1,24,34,33.0,43.0,24,34,0,0,,,0,0,0,0,0.0,4.0,Gabriel Benitez,Sodiq Yusuff,11,25,4,4,9,5,24,30,0,0,0,4,1,KO/TKO  Punch
0,0,81,58,43.0,40.0,102,65,2,0,20.0,0.0,0,0,0,0,132.0,0.0,Derek Brunson,Ian Heinisch,51,37,26,16,4,5,69,49,7,8,5,1,0,U-DEC
0,1,15,21,55.0,41.0,15,21,0,0,,,0,0,0,0,0.0,2.0,Devonte Smith,Khama Worthy,3,9,2,2,10,10,15,18,0,0,0,3,1,KO/TKO  Punch
0,0,45,62,55.0,53.0,65,78,4,0,66.0,0.0,0,0,0,1,131.0,226.0,Raphael Assuncao,Cory Sandhagen,15,23,20,16,10,23,30,55,12,3,3,4,1,U-DEC
0,0,87,99,56.0,61.0,113,159,2,2,40.0,28.0,1,0,0,0,199.0,223.0,Christos Giagos,Drakkar Klose,55,56,29,29,3,14,69,39,16,38,2,22,1,U-DEC
